biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A0H2YYM0	A0A0H2YYM0		C		indistinguishable representative	  1.000	  0.000	80		6									A0A0H2YYM0	126	3				strain/isolate=APEC UPTR A0A0H2YYM0_ECOK1 Protein TonB OS=Escherichia coli O1:K1 / APEC OX=405955 GN=tonB PE=3 SV=1	Escherichia coli
UPI0000DACDF5	UPI0000DACDF5			44.44													indistinguishable	A0A0H2YYM0	A0A0H2YYM0	126	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI00000DEAAA	UPI00000DEAAA			38.1													identical	A0A0H2YYM0	A0A0H2YYM0	126	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YYP9	A0A0H2YYP9		C		indistinguishable representative	  1.000	  0.000	1		1									A0A0H2YYP9	128	2				strain/isolate=APEC UPTR A0A0H2YYP9_ECOK1 TET-Associated Glycosyltransferase domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_518 PE=4 SV=1	Escherichia coli
D6I8U3	D6I8U3	ECDG_01263		3.87													indistinguishable	A0A0H2YYP9	A0A0H2YYP9	128	2				strain/isolate=B185 UPTR D6I8U3_ECOLX Uncharacterized protein OS=Escherichia coli B185 OX=550676 GN=ECDG_01263 PE=4 SV=1	Escherichia coli
A0A0H2YYQ3	A0A0H2YYQ3		C		indistinguishable representative	  1.000	  0.000	78		7									A0A0H2YYQ3	129	3				strain/isolate=APEC UPTR A0A0H2YYQ3_ECOK1 Transcription regulatory protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_448 PE=4 SV=1	Escherichia coli
B7UR99	B7UR99	E2348C_1483		44.15													indistinguishable	A0A0H2YYQ3	A0A0H2YYQ3	129	3				strain/isolate=E2348-69 UPTR B7UR99_ECO27 Predicted transcription regulatory protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_1483 PE=4 SV=1	Escherichia coli
D6I881	D6I881	ECDG_01185		44.15													indistinguishable	A0A0H2YYQ3	A0A0H2YYQ3	129	3				strain/isolate=B185 UPTR D6I881_ECOLX Transcriptional repressor OS=Escherichia coli B185 OX=550676 GN=ECDG_01185 PE=4 SV=1	Escherichia coli
UPI00016A228E	UPI00016A228E			44.15													identical	B7UR99	A0A0H2YYQ3	129	3				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2YZ23	A0A0H2YZ23		C		indistinguishable representative	  0.999	  0.000	4		2									A0A0H2YZ23	131	3				strain/isolate=APEC UPTR A0A0H2YZ23_ECOK1 Peptidase S74 domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_540 PE=4 SV=1	Escherichia coli
A0A140NBQ2	A0A140NBQ2			10.68													indistinguishable	A0A0H2YZ23	A0A0H2YZ23	131	3				strain/isolate=BL21 UPTR A0A140NBQ2_ECOBD Peptidase S74 domain-containing protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2092 PE=4 SV=1	Escherichia coli
A0A0H2YZ34	A0A0H2YZ34		C		indistinguishable representative	  1.000	  0.000	13		6									A0A0H2YZ34	132	5				strain/isolate=APEC UPTR A0A0H2YZ34_ECOK1 Outer membrane channel protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_451 PE=3 SV=1	Escherichia coli
UPI00005EF5D1	UPI00005EF5D1			17.72													indistinguishable	A0A0H2YZ34	A0A0H2YZ34	132	5				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2YZD6	A0A0H2YZD6		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2YZD6	135	5				strain/isolate=APEC UPTR A0A0H2YZD6_ECOK1 Transcriptional regulator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yeaM PE=4 SV=1	Escherichia coli
B7USH0	B7USH0	yeaM		16.12													indistinguishable	A0A0H2YZD6	A0A0H2YZD6	135	5				"strain/isolate=E2348-69 UPTR B7USH0_ECO27 Predicted DNA-binding transcriptional regulator, ARAC-type OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yeaM PE=4 SV=1"	Escherichia coli
ECFI19_01753	ECFI19_01753			16.18													indistinguishable	A0A0H2YZD6	A0A0H2YZD6	135	5				strain/isolate=ST1421 Helix-turn-helix transcriptional regulator OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02350 PE=4 SV=1	Escherichia coli
ECFI20_01699	ECFI20_01699			17.12													indistinguishable	A0A0H2YZD6	A0A0H2YZD6	135	5				strain/isolate=ST131 Helix-turn-helix transcriptional regulator OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02350 PE=4 SV=1	Escherichia coli
ECFI4_01589	ECFI4_01589			16.18													indistinguishable	A0A0H2YZD6	A0A0H2YZD6	135	5				strain/isolate=ST73 Helix-turn-helix transcriptional regulator OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02350 PE=4 SV=1	Escherichia coli
UPI00000DEC63	UPI00000DEC63			16.12													identical	B7USH0	A0A0H2YZD6	135	5				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z024	A0A0H2Z024		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2Z024	145	2				strain/isolate=APEC UPTR A0A0H2Z024_ECOK1 Q antiterminator encoded by prophage CP-933P OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1032 PE=4 SV=1	Escherichia coli
D6I793	D6I793	ECDG_01114		6.55													indistinguishable	A0A0H2Z024	A0A0H2Z024	145	2				strain/isolate=B185 UPTR D6I793_ECOLX Phage antitermination protein OS=Escherichia coli B185 OX=550676 GN=ECDG_01114 PE=4 SV=1	Escherichia coli
A0A0H2Z042	A0A0H2Z042		C		indistinguishable representative	  0.999	  0.000	12		4									A0A0H2Z042	149	2				strain/isolate=APEC UPTR A0A0H2Z042_ECOK1 ABC transporter protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1055 PE=4 SV=1	Escherichia coli
UPI0001DC507C	UPI0001DC507C			8													indistinguishable	A0A0H2Z042	A0A0H2Z042	149	2				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z0G1	A0A0H2Z0G1		C		indistinguishable representative	  1.000	  0.000	2		2									A0A0H2Z0G1	157	3				strain/isolate=APEC UPTR A0A0H2Z0G1_ECOK1 Phage protein Q OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gpQ PE=3 SV=1	Escherichia coli
D6IGG0	D6IGG0	ECDG_04461		6.98													indistinguishable	A0A0H2Z0G1	A0A0H2Z0G1	157	3				strain/isolate=B185 UPTR D6IGG0_ECOLX Phage portal protein OS=Escherichia coli B185 OX=550676 GN=ECDG_04461 PE=3 SV=1	Escherichia coli
A0A0H2Z0N0	A0A0H2Z0N0		C		indistinguishable representative	  0.999	  0.000	11		3									A0A0H2Z0N0	163	3				strain/isolate=APEC UPTR A0A0H2Z0N0_ECOK1 Inner membrane ABC-transporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybtP PE=4 SV=1	Escherichia coli
UPI00000DC665	UPI00000DC665			10.33													indistinguishable	A0A0H2Z0N0	A0A0H2Z0N0	163	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI00005EFC95	UPI00005EFC95			10.88													indistinguishable	A0A0H2Z0N0	A0A0H2Z0N0	163	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z0Z5	A0A0H2Z0Z5		C		indistinguishable representative	  1.000	  0.000	11		3									A0A0H2Z0Z5	169	4				strain/isolate=APEC UPTR A0A0H2Z0Z5_ECOK1 Lysis protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4197 PE=3 SV=1	Escherichia coli
B7ULT7	B7ULT7	E2348C_0691		15.86													indistinguishable	A0A0H2Z0Z5	A0A0H2Z0Z5	169	4				strain/isolate=E2348-69 UPTR B7ULT7_ECO27 Predicted endopeptidase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_0691 PE=3 SV=1	Escherichia coli
B7UQ21	B7UQ21	E2348C_1251		15.86													indistinguishable	A0A0H2Z0Z5	A0A0H2Z0Z5	169	4				strain/isolate=E2348-69 UPTR B7UQ21_ECO27 Predicted endopeptidase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_1251 PE=3 SV=1	Escherichia coli
A0A0H2Z105	A0A0H2Z105		C		indistinguishable representative	  1.000	  0.000	7		5									A0A0H2Z105	170	3				strain/isolate=APEC UPTR A0A0H2Z105_ECOK1 Prophage protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4179 PE=4 SV=1	Escherichia coli
B7UG56	B7UG56	E2348C_2538		32.69													indistinguishable	A0A0H2Z105	A0A0H2Z105	170	3				strain/isolate=E2348-69 UPTR B7UG56_ECO27 Prophage protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_2538 PE=4 SV=1	Escherichia coli
B7UN86	B7UN86	E2348C_0993		32.69													indistinguishable	A0A0H2Z105	A0A0H2Z105	170	3				strain/isolate=E2348-69 UPTR B7UN86_ECO27 Prophage protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_0993 PE=4 SV=1	Escherichia coli
A0A0H2Z136	A0A0H2Z136		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2Z136	176	3				strain/isolate=APEC UPTR A0A0H2Z136_ECOK1 Fimbrial-like adhesin protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yehA PE=4 SV=1	Escherichia coli
B7UFC6	B7UFC6	yehA		6.69													indistinguishable	A0A0H2Z136	A0A0H2Z136	176	3				strain/isolate=E2348-69 UPTR B7UFC6_ECO27 Predicted fimbrial protein-like protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=yehA PE=4 SV=1	Escherichia coli
UPI0001E183D8	UPI0001E183D8			6.69													indistinguishable	A0A0H2Z136	A0A0H2Z136	176	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z1K6	A0A0H2Z1K6		C		indistinguishable representative	  0.999	  0.000	14		2									A0A0H2Z1K6	182	5				strain/isolate=APEC UPTR A0A0H2Z1K6_ECOK1 Transposase subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3940 PE=3 SV=1	Escherichia coli
B7UHC4	B7UHC4	E2348C_2969		15.03													indistinguishable	A0A0H2Z1K6	A0A0H2Z1K6	182	5				strain/isolate=E2348-69 UPTR B7UHC4_ECO27 Transposase Orf1 of IS1397 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_2969 PE=3 SV=1	Escherichia coli
B7UNS0	B7UNS0	E2348C_4254		15.03													indistinguishable	A0A0H2Z1K6	A0A0H2Z1K6	182	5				strain/isolate=E2348-69 UPTR B7UNS0_ECO27 Transposase Orf1 of IS1397 OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_4254 PE=3 SV=1	Escherichia coli
UPI00000DE742	UPI00000DE742			14.77													indistinguishable	A0A0H2Z1K6	A0A0H2Z1K6	182	5				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI00005EF6D6	UPI00005EF6D6			45.61													indistinguishable	A0A0H2Z1K6	A0A0H2Z1K6	182	5				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z1R0	A0A0H2Z1R0		C		indistinguishable representative	  1.000	  0.000	77		9									A0A0H2Z1R0	187	4				strain/isolate=APEC UPTR A0A0H2Z1R0_ECOK1 Carboxymuconolactone decarboxylase-like domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3848 PE=4 SV=1	Escherichia coli
UPI000188768C	UPI000188768C			68.53													indistinguishable	A0A0H2Z1R0	A0A0H2Z1R0	187	4				strain/isolate=NC101 status=active	Escherichia coli
UPI00005EF688	UPI00005EF688			68.53													identical	A0A0H2Z1R0	A0A0H2Z1R0	187	4				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z1T5	A0A0H2Z1T5		C		indistinguishable representative	  0.999	  0.000	18		1									A0A0H2Z1T5	189	4				strain/isolate=APEC UPTR A0A0H2Z1T5_ECOK1 PTS enzyme II-asc OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ascF PE=4 SV=1	Escherichia coli
A0A140N6M8	A0A140N6M8			2.27													indistinguishable	A0A0H2Z1T5	A0A0H2Z1T5	189	4				"strain/isolate=BL21 UPTR A0A140N6M8_ECOBD PTS system, maltose and glucose-specific subfamily, IIC subunit OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1010 PE=4 SV=1"	Escherichia coli
D6ICE9	D6ICE9	ECDG_03562		2.27													indistinguishable	A0A0H2Z1T5	A0A0H2Z1T5	189	4				strain/isolate=B185 UPTR D6ICE9_ECOLX Cellobiose/arbutin/salicin-specific PTS system component IIBC OS=Escherichia coli B185 OX=550676 GN=ECDG_03562 PE=4 SV=1	Escherichia coli
UPI0001E18696	UPI0001E18696			2.27													indistinguishable	A0A0H2Z1T5	A0A0H2Z1T5	189	4				strain/isolate=NC101 status=active	Escherichia coli
ECFI10_02645	ECFI10_02645			2.27													identical	A0A140N6M8	A0A0H2Z1T5	189	4				strain/isolate=ST93 PTS cellobiose/arbutin/salicin transporter subunit IIBC OS=Escherichia coli (strain K12) OX=83333 GN=ascF PE=4 SV=1	Escherichia coli
A0A0H2Z214	A0A0H2Z214		C		indistinguishable representative	  0.999	  0.000	10		2									A0A0H2Z214	196	2				strain/isolate=APEC UPTR A0A0H2Z214_ECOK1 Flavoprotein WrbA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3783 PE=4 SV=1	Escherichia coli
UPI00000B4D45	UPI00000B4D45			22.4													indistinguishable	A0A0H2Z214	A0A0H2Z214	196	2				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z224	A0A0H2Z224		C		indistinguishable representative	  1.000	  0.000	1		1									A0A0H2Z224	198	2				strain/isolate=APEC UPTR A0A0H2Z224_ECOK1 Metallo-beta-lactamase domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3784 PE=4 SV=1	Escherichia coli
UPI00000B40C8	UPI00000B40C8			3.17													indistinguishable	A0A0H2Z224	A0A0H2Z224	198	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0000D50BC4	UPI0000D50BC4			3.17													identical	A0A0H2Z224	A0A0H2Z224	198	2				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z265	A0A0H2Z265		C		indistinguishable representative	  0.992	  0.000	15		1									A0A0H2Z265	199	3				strain/isolate=APEC UPTR A0A0H2Z265_ECOK1 Outer membrane protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3714 PE=4 SV=1	Escherichia coli
UPI00000DEF79	UPI00000DEF79			1.82													indistinguishable	A0A0H2Z265	A0A0H2Z265	199	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001E181DB	UPI0001E181DB			1.82													indistinguishable	A0A0H2Z265	A0A0H2Z265	199	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2E8	A0A0H2Z2E8		C		indistinguishable representative	  0.985	  0.000	5		1									A0A0H2Z2E8	203	3				strain/isolate=APEC UPTR A0A0H2Z2E8_ECOK1 Type VI secretion system contractile sheath large subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3717 PE=4 SV=1	Escherichia coli
UPI00000439FC	UPI00000439FC			2.14													indistinguishable	A0A0H2Z2E8	A0A0H2Z2E8	203	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001E181DE	UPI0001E181DE			2.15													indistinguishable	A0A0H2Z2E8	A0A0H2Z2E8	203	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2F0	A0A0H2Z2F0		C		indistinguishable representative	  1.000	  0.000	2		2									A0A0H2Z2F0	204	3				strain/isolate=APEC UPTR A0A0H2Z2F0_ECOK1 Permease protein of ABC-type cobalt transporter OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3603 PE=3 SV=1	Escherichia coli
D6ID21	D6ID21	ECDG_03790		12.77													indistinguishable	A0A0H2Z2F0	A0A0H2Z2F0	204	3				strain/isolate=B185 UPTR D6ID21_ECOLX Cobalt/nickel transport system permease OS=Escherichia coli B185 OX=550676 GN=ECDG_03790 PE=4 SV=1	Escherichia coli
UPI0000D50C21	UPI0000D50C21			12.77													identical	A0A0H2Z2F0	A0A0H2Z2F0	204	3				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
D6IDN7	D6IDN7	ECDG_03159	C		indistinguishable representative	  0.999	  0.000	26		3									A0A0H2Z2H9	206	3				strain/isolate=B185 UPTR D6IDN7_ECOLX Type II secretion system core protein G OS=Escherichia coli B185 OX=550676 GN=ECDG_03159 PE=3 SV=1	Escherichia coli
UPI00000B6F51	UPI00000B6F51			38.41													indistinguishable	D6IDN7	A0A0H2Z2H9	206	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2J7	A0A0H2Z2J7		C		indistinguishable representative	  0.999	  0.000	2		2									A0A0H2Z2J7	210	2				strain/isolate=APEC UPTR A0A0H2Z2J7_ECOK1 Minor pilin subunit PapH OS=Escherichia coli O1:K1 / APEC OX=405955 GN=papH PE=4 SV=1	Escherichia coli
UPI00000B8A73	UPI00000B8A73			13.33													indistinguishable	A0A0H2Z2J7	A0A0H2Z2J7	210	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z2P1	A0A0H2Z2P1		C		indistinguishable representative	  1.000	  0.000	2		1									A0A0H2Z2P1	217	7				strain/isolate=APEC UPTR A0A0H2Z2P1_ECOK1 Antirestriction protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yfjX PE=3 SV=1	Escherichia coli
B7UP39	B7UP39	E2348C_1115		12.42													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=E2348-69 UPTR B7UP39_ECO27 Antirestriction protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_1115 PE=3 SV=1	Escherichia coli
D6IDM4	D6IDM4	ECDG_03146		12.74													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=B185 UPTR D6IDM4_ECOLX YafX protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03146 PE=3 SV=1	Escherichia coli
ECFI4_02373	ECFI4_02373			9.76													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=ST73 hypothetical protein	Escherichia coli
UPI000334222C	UPI000334222C			12.74													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0003342337	UPI0003342337			32.79													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI00033428CB	UPI00033428CB			15.04													indistinguishable	A0A0H2Z2P1	A0A0H2Z2P1	217	7				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z2R4	A0A0H2Z2R4		C		indistinguishable representative	  1.000	  0.000	1		1									A0A0H2Z2R4	222	3				strain/isolate=APEC UPTR A0A0H2Z2R4_ECOK1 Thiol:disulfide interchange protein DsbL OS=Escherichia coli O1:K1 / APEC OX=405955 GN=dsbL PE=3 SV=1	Escherichia coli
B7UIV0	B7UIV0	dsbL		4.05													indistinguishable	A0A0H2Z2R4	A0A0H2Z2R4	222	3				strain/isolate=E2348-69 UPTR B7UIV0_ECO27 Thiol:disulfide interchange protein DsbL OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=dsbL PE=3 SV=1	Escherichia coli
UPI00000439A6	UPI00000439A6			4.05													indistinguishable	A0A0H2Z2R4	A0A0H2Z2R4	222	3				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z2T9	A0A0H2Z2T9		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2Z2T9	225	2				strain/isolate=APEC UPTR A0A0H2Z2T9_ECOK1 histidine kinase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pgtB PE=4 SV=1	Escherichia coli
UPI0001E17518	UPI0001E17518			1.79													indistinguishable	A0A0H2Z2T9	A0A0H2Z2T9	225	2				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2Y3	A0A0H2Z2Y3		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2Z2Y3	228	4				strain/isolate=APEC UPTR A0A0H2Z2Y3_ECOK1 Type II secretion system protein H OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gspH PE=3 SV=1	Escherichia coli
B7UI33	B7UI33	gspH		6.42													indistinguishable	A0A0H2Z2Y3	A0A0H2Z2Y3	228	4				strain/isolate=E2348-69 UPTR B7UI33_ECO27 Type II secretion system protein H OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=gspH PE=3 SV=1	Escherichia coli
D6IDN6	D6IDN6	ECDG_03158		6.42													indistinguishable	A0A0H2Z2Y3	A0A0H2Z2Y3	228	4				strain/isolate=B185 UPTR D6IDN6_ECOLX Type II secretion system protein H OS=Escherichia coli B185 OX=550676 GN=ECDG_03158 PE=3 SV=1	Escherichia coli
UPI0001E17315	UPI0001E17315			6.42													indistinguishable	A0A0H2Z2Y3	A0A0H2Z2Y3	228	4				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2Z0	A0A0H2Z2Z0		C		indistinguishable representative	  0.999	  0.000	3		1									A0A0H2Z2Z0	229	3				strain/isolate=APEC UPTR A0A0H2Z2Z0_ECOK1 Iron compound permease protein of ABC transporter family OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3387 PE=3 SV=1	Escherichia coli
D6IDV4	D6IDV4	ECDG_03227		3.72													indistinguishable	A0A0H2Z2Z0	A0A0H2Z2Z0	229	3				strain/isolate=B185 UPTR D6IDV4_ECOLX Iron complex transport system permease OS=Escherichia coli B185 OX=550676 GN=ECDG_03227 PE=3 SV=1	Escherichia coli
UPI00000DF08B	UPI00000DF08B			3.72													indistinguishable	A0A0H2Z2Z0	A0A0H2Z2Z0	229	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z328	A0A0H2Z328		C		indistinguishable representative	  0.996	  0.000	1		1									A0A0H2Z328	230	3				strain/isolate=APEC UPTR A0A0H2Z328_ECOK1 Outer membrane usher protein YqiG OS=Escherichia coli O1:K1 / APEC OX=405955 GN=yqiG PE=3 SV=1	Escherichia coli
UPI00000439A8	UPI00000439A8			2.5													indistinguishable	A0A0H2Z328	A0A0H2Z328	230	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001E1805F	UPI0001E1805F			2.5													indistinguishable	A0A0H2Z328	A0A0H2Z328	230	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z331	A0A0H2Z331		C		indistinguishable representative	  0.999	  0.000	1		1									A0A0H2Z331	231	2				strain/isolate=APEC UPTR A0A0H2Z331_ECOK1 Protein YgjJ OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ygjJ PE=4 SV=1	Escherichia coli
B7UIY6	B7UIY6	ygjJ		8.71													indistinguishable	A0A0H2Z331	A0A0H2Z331	231	2				strain/isolate=E2348-69 UPTR B7UIY6_ECO27 Protein YgjJ OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ygjJ PE=4 SV=1	Escherichia coli
ECFI4_02764	ECFI4_02764			8.71													identical	A0A0H2Z331	A0A0H2Z331	231	2				strain/isolate=ST73 Protein YgjJ OS=Escherichia coli (strain K12) OX=83333 GN=ygjJ PE=4 SV=1	Escherichia coli
UPI00000E4A72	UPI00000E4A72			8.71													identical	A0A0H2Z331	A0A0H2Z331	231	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z361	A0A0H2Z361		C		indistinguishable representative	  1.000	  0.000	137		12									A0A0H2Z361	232	3				strain/isolate=APEC UPTR A0A0H2Z361_ECOK1 DeoR-family regulatory protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3183 PE=4 SV=1	Escherichia coli
UPI00000DF112	UPI00000DF112			55.8													indistinguishable	A0A0H2Z361	A0A0H2Z361	232	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0001887945	UPI0001887945			55.8													indistinguishable	A0A0H2Z361	A0A0H2Z361	232	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z368	A0A0H2Z368		C		indistinguishable representative	  0.999	  0.000	5		2									A0A0H2Z368	233	2				strain/isolate=APEC UPTR A0A0H2Z368_ECOK1 Arylsulfate sulfotransferase AssT OS=Escherichia coli O1:K1 / APEC OX=405955 GN=assT PE=3 SV=1	Escherichia coli
B7UIU9	B7UIU9	assT		5.18													indistinguishable	A0A0H2Z368	A0A0H2Z368	233	2				strain/isolate=E2348-69 UPTR B7UIU9_ECO27 Arylsulfate sulfotransferase AssT OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=assT PE=3 SV=1	Escherichia coli
UPI00000B8428	UPI00000B8428			5.18													identical	A0A0H2Z368	A0A0H2Z368	233	2				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
