biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
A0A0H2Z0G0	A0A0H2Z0G0		C		noncore-canonical	  0.999	  0.000	37		6									A0A0H2Z0G0	156	1				strain/isolate=APEC UPTR A0A0H2Z0G0_ECOK1 DNA processing protein DprA OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1182 PE=3 SV=1	Escherichia coli
A0A0H2Z0G6	A0A0H2Z0G6		C		noncore-canonical	  0.999	  0.000	5		2									A0A0H2Z0G6	158	1				strain/isolate=APEC UPTR A0A0H2Z0G6_ECOK1 Immunity repressor OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gpC PE=4 SV=1	Escherichia coli
A0A0H2Z0H8	A0A0H2Z0H8		C		noncore-canonical	  1.000	  0.000	7		3									A0A0H2Z0H8	159	3				strain/isolate=APEC UPTR A0A0H2Z0H8_ECOK1 Minor tail protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_6006 PE=4 SV=1	Escherichia coli
A0A0H2Z0I9	A0A0H2Z0I9		C		noncore-canonical	  1.000	  0.000	31		8									A0A0H2Z0I9	160	1				strain/isolate=APEC UPTR A0A0H2Z0I9_ECOK1 Phage capsid protease OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1023 PE=4 SV=1	Escherichia coli
A0A0H2Z0N8	A0A0H2Z0N8		C		noncore-canonical	  0.999	  0.000	17		5									A0A0H2Z0N8	164	1				strain/isolate=APEC UPTR A0A0H2Z0N8_ECOK1 Yersiniabactin biosynthetic protein YbtT OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ybtT PE=3 SV=1	Escherichia coli
UPI0000E45033	UPI0000E45033			29.59													identical	A0A0H2Z0N8	A0A0H2Z0N8	164	1				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z0X1	A0A0H2Z0X1		C		noncore-canonical	  0.999	  0.000	18		4									A0A0H2Z0X1	165	1				strain/isolate=APEC UPTR A0A0H2Z0X1_ECOK1 Clp protease OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4214 PE=4 SV=1	Escherichia coli
A0A0H2Z0X7	A0A0H2Z0X7		C		noncore-canonical	  0.999	  0.000	12		3									A0A0H2Z0X7	166	1				strain/isolate=APEC UPTR A0A0H2Z0X7_ECOK1 Phage injection protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4210 PE=4 SV=1	Escherichia coli
A0A0H2Z0Y9	A0A0H2Z0Y9		C		noncore-canonical	  0.999	  0.000	4		4									A0A0H2Z0Y9	168	1				strain/isolate=APEC UPTR A0A0H2Z0Y9_ECOK1 Type II toxin-antitoxin system RelE/ParE family toxin OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1154 PE=4 SV=1	Escherichia coli
A0A0H2Z117	A0A0H2Z117		C		noncore-canonical	  1.000	  0.000	184		15									A0A0H2Z117	171	1				strain/isolate=APEC UPTR A0A0H2Z117_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1183 PE=4 SV=1	Escherichia coli
A0A0H2Z119	A0A0H2Z119		C		noncore-canonical	  1.000	  0.000	58		11									A0A0H2Z119	172	1				strain/isolate=APEC UPTR A0A0H2Z119_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4212 PE=4 SV=1	Escherichia coli
A0A0H2Z123	A0A0H2Z123		C		noncore-canonical	  1.000	  0.000	49		9									A0A0H2Z123	173	1				strain/isolate=APEC UPTR A0A0H2Z123_ECOK1 Toxin YafO OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4213 PE=4 SV=1	Escherichia coli
A0A0H2Z159	A0A0H2Z159		C		noncore-canonical	  0.999	  0.000	4		3									A0A0H2Z159	177	1				strain/isolate=APEC UPTR A0A0H2Z159_ECOK1 Essential recombination function protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4178 PE=4 SV=1	Escherichia coli
A0A0H2Z1C6	A0A0H2Z1C6		C		noncore-canonical	  1.000	  0.000	6		2									A0A0H2Z1C6	178	1				strain/isolate=APEC UPTR A0A0H2Z1C6_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4032 PE=4 SV=1	Escherichia coli
A0A0H2Z1F4	A0A0H2Z1F4		C		noncore-canonical	  1.000	  0.000	12		5									A0A0H2Z1F4	179	2				strain/isolate=APEC UPTR A0A0H2Z1F4_ECOK1 Integrase-like protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4020 PE=3 SV=1	Escherichia coli
A0A0H2Z1I3	A0A0H2Z1I3		C		noncore-canonical	  1.000	  0.000	105		13									A0A0H2Z1I3	181	1				strain/isolate=APEC UPTR A0A0H2Z1I3_ECOK1 Repressor protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4028 PE=4 SV=1	Escherichia coli
A0A0H2Z1M0	A0A0H2Z1M0		C		noncore-canonical	  1.000	  0.000	52		4									A0A0H2Z1M0	183	1				strain/isolate=APEC UPTR A0A0H2Z1M0_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_39122 PE=4 SV=1	Escherichia coli
A0A0H2Z1M1	A0A0H2Z1M1		C		noncore-canonical	  0.999	  0.000	36		4									A0A0H2Z1M1	184	1				strain/isolate=APEC UPTR A0A0H2Z1M1_ECOK1 Injection protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4211 PE=4 SV=1	Escherichia coli
A0A0H2Z1N0	A0A0H2Z1N0		C		noncore-canonical	  1.000	  0.000	108		15									A0A0H2Z1N0	185	1				strain/isolate=APEC UPTR A0A0H2Z1N0_ECOK1 Major capsid protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3893 PE=4 SV=1	Escherichia coli
A0A0H2Z1Q2	A0A0H2Z1Q2		C		noncore-canonical	  1.000	  0.000	23		8									A0A0H2Z1Q2	186	1				strain/isolate=APEC UPTR A0A0H2Z1Q2_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3863 PE=4 SV=1	Escherichia coli
A0A0H2Z1R8	A0A0H2Z1R8		C		noncore-canonical	  0.999	  0.000	38		12									A0A0H2Z1R8	188	1				strain/isolate=APEC UPTR A0A0H2Z1R8_ECOK1 DUF262 domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3911 PE=4 SV=1	Escherichia coli
A0A0H2Z1U6	A0A0H2Z1U6		C		noncore-canonical	  1.000	  0.000	19		6									A0A0H2Z1U6	190	1				strain/isolate=APEC UPTR A0A0H2Z1U6_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3865 PE=4 SV=1	Escherichia coli
A0A0H2Z1V5	A0A0H2Z1V5		C		noncore-canonical	  1.000	  0.000	86		10									A0A0H2Z1V5	191	1				strain/isolate=APEC UPTR A0A0H2Z1V5_ECOK1 DUF1311 domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3871 PE=4 SV=1	Escherichia coli
A0A0H2Z1W6	A0A0H2Z1W6		C		noncore-canonical	  0.999	  0.000	10		6									A0A0H2Z1W6	193	1				strain/isolate=APEC UPTR A0A0H2Z1W6_ECOK1 Malate dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3913 PE=4 SV=1	Escherichia coli
A0A0H2Z1Z8	A0A0H2Z1Z8		C		noncore-canonical	  1.000	  0.000	10		3									A0A0H2Z1Z8	194	1				strain/isolate=APEC UPTR A0A0H2Z1Z8_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3884 PE=4 SV=1	Escherichia coli
A0A0H2Z222	A0A0H2Z222		C		noncore-canonical	  1.000	  0.000	57		11									A0A0H2Z222	197	1				strain/isolate=APEC UPTR A0A0H2Z222_ECOK1 DUF4325 domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3864 PE=4 SV=1	Escherichia coli
A0A0H2Z2C6	A0A0H2Z2C6		C		noncore-canonical	  0.999	  0.000	237		19									A0A0H2Z2C6	202	2				strain/isolate=APEC UPTR A0A0H2Z2C6_ECOK1 Pilus assembly protein chaperone PapD OS=Escherichia coli O1:K1 / APEC OX=405955 GN=papD PE=3 SV=1	Escherichia coli
A0A0H2Z2I3	A0A0H2Z2I3		C		noncore-canonical	  0.999	  0.000	2		2									A0A0H2Z2I3	207	1				strain/isolate=APEC UPTR A0A0H2Z2I3_ECOK1 GIY-YIG domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3912 PE=4 SV=1	Escherichia coli
A0A0H2Z2I6	A0A0H2Z2I6		C		noncore-canonical	  1.000	  0.000	267		20									A0A0H2Z2I6	208	1				strain/isolate=APEC UPTR A0A0H2Z2I6_ECOK1 Tia invasion determinant OS=Escherichia coli O1:K1 / APEC OX=405955 GN=tia PE=4 SV=1	Escherichia coli
A0A0H2Z2K0	A0A0H2Z2K0		C		noncore-canonical	  1.000	  0.000	77		9									A0A0H2Z2K0	211	2				strain/isolate=APEC UPTR A0A0H2Z2K0_ECOK1 Major fibrial protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=papA PE=4 SV=1	Escherichia coli
UPI000012AA89	UPI000012AA89		C		noncore-canonical	  0.999	  0.000	11		3									A0A0H2Z2K0	211	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z2K9	A0A0H2Z2K9		C		noncore-canonical	  1.000	  0.000	8		3									A0A0H2Z2K9	213	1				strain/isolate=APEC UPTR A0A0H2Z2K9_ECOK1 SpnT protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3505 PE=4 SV=1	Escherichia coli
A0A0H2Z2L7	A0A0H2Z2L7		C		noncore-canonical	  1.000	  0.000	6		3									A0A0H2Z2L7	214	1				strain/isolate=APEC UPTR A0A0H2Z2L7_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3495 PE=4 SV=1	Escherichia coli
A0A0H2Z2N6	A0A0H2Z2N6		C		noncore-canonical	  1.000	  0.000	52		13									A0A0H2Z2N6	216	1				strain/isolate=APEC UPTR A0A0H2Z2N6_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3494 PE=4 SV=1	Escherichia coli
A0A0H2Z2Q1	A0A0H2Z2Q1		C		noncore-canonical	  1.000	  0.000	375		27									A0A0H2Z2Q1	219	3				strain/isolate=APEC UPTR A0A0H2Z2Q1_ECOK1 3-deoxy-manno-octulosonate cytidylyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=kpsU PE=3 SV=1	Escherichia coli
UPI00000DF054	UPI00000DF054		C		noncore-canonical	  1.000	  0.000	314		22									A0A0H2Z2Q1	219	3				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z2Q7	A0A0H2Z2Q7		C		noncore-canonical	  1.000	  0.000	184		27									A0A0H2Z2Q7	220	1				strain/isolate=APEC UPTR A0A0H2Z2Q7_ECOK1 Polysialic acid biosynthesis protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=neuC PE=4 SV=1	Escherichia coli
UPI000016F333	UPI000016F333			50.38													identical	A0A0H2Z2Q7	A0A0H2Z2Q7	220	1				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z2X4	A0A0H2Z2X4		C		noncore-canonical	  1.000	  0.000	361		41									A0A0H2Z2X4	227	1				strain/isolate=APEC UPTR A0A0H2Z2X4_ECOK1 Acylneuraminate cytidylyltransferase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=neuA PE=4 SV=1	Escherichia coli
A0A0H2Z3D8	A0A0H2Z3D8		C		noncore-canonical	  1.000	  0.000	18		4									A0A0H2Z3D8	236	2				strain/isolate=APEC UPTR A0A0H2Z3D8_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_3491 PE=4 SV=1	Escherichia coli
A0A0H2Z3F7	A0A0H2Z3F7		C		noncore-canonical	  0.999	  0.000	118		23									A0A0H2Z3F7	238	1				"strain/isolate=APEC UPTR A0A0H2Z3F7_ECOK1 Poly-alpha-2,8 sialosyl sialyltransferase NeuS OS=Escherichia coli O1:K1 / APEC OX=405955 GN=neuS PE=4 SV=1"	Escherichia coli
UPI00000BEEE9	UPI00000BEEE9			49.63													identical	A0A0H2Z3F7	A0A0H2Z3F7	238	1				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4J9	A0A0H2Z4J9		C		noncore-canonical	  0.999	  0.000	17		4									A0A0H2Z4J9	253	3				strain/isolate=APEC UPTR A0A0H2Z4J9_ECOK1 Phosphotransferase system enzyme subunit OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2971 PE=4 SV=1	Escherichia coli
UPI0000D50D42	UPI0000D50D42			48.41													identical	A0A0H2Z4J9	A0A0H2Z4J9	253	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z507	A0A0H2Z507		C		noncore-canonical	  1.000	  0.000	35		4									A0A0H2Z507	260	1				strain/isolate=APEC UPTR A0A0H2Z507_ECOK1 MarR family transcriptional regulator OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2646 PE=4 SV=1	Escherichia coli
UPI00000DF2E8	UPI00000DF2E8			55.29													identical	A0A0H2Z507	A0A0H2Z507	260	1				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
A0A0H2Z555	A0A0H2Z555		C		noncore-canonical	  1.000	  0.000	132		6									A0A0H2Z555	265	1				strain/isolate=APEC UPTR A0A0H2Z555_ECOK1 HTH cro/C1-type domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2576 PE=4 SV=1	Escherichia coli
B7UNK8	B7UNK8	E2348C_4192		64.58													identical	A0A0H2Z555	A0A0H2Z555	265	1				strain/isolate=E2348-69 UPTR B7UNK8_ECO27 HTH cro/C1-type domain-containing protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_4192 PE=4 SV=1	Escherichia coli
UPI000004392A	UPI000004392A			64.58													identical	A0A0H2Z555	A0A0H2Z555	265	1				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z566	A0A0H2Z566		C		noncore-canonical	  1.000	  0.000	84		13									A0A0H2Z566	266	1				"strain/isolate=APEC UPTR A0A0H2Z566_ECOK1 Transcriptional regulator, LacI family OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2416 PE=4 SV=1"	Escherichia coli
UPI0000E45231	UPI0000E45231			50.58													identical	A0A0H2Z566	A0A0H2Z566	266	1				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2Z5L5	A0A0H2Z5L5		C		noncore-canonical	  0.999	  0.000	155		9									A0A0H2Z5L5	276	1				strain/isolate=APEC UPTR A0A0H2Z5L5_ECOK1 DNA-binding protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2274 PE=4 SV=1	Escherichia coli
D6ID70	D6ID70	ECDG_03839		19.36													identical	A0A0H2Z5L5	A0A0H2Z5L5	276	1				strain/isolate=B185 UPTR D6ID70_ECOLX Uncharacterized protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03839 PE=4 SV=1	Escherichia coli
A0A0H2Z5M2	A0A0H2Z5M2		C		noncore-canonical	  1.000	  0.000	10		5									A0A0H2Z5M2	277	3				strain/isolate=APEC UPTR A0A0H2Z5M2_ECOK1 HipA-like C-terminal domain-containing protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2188 PE=3 SV=1	Escherichia coli
UPI0000D50EA3	UPI0000D50EA3			14.69													identical	A0A0H2Z5M2	A0A0H2Z5M2	277	3				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z639	A0A0H2Z639		C		noncore-canonical	  0.999	  0.000	16		3									A0A0H2Z639	282	1				strain/isolate=APEC UPTR A0A0H2Z639_ECOK1 Uncharacterized protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2275 PE=4 SV=1	Escherichia coli
D6ID71	D6ID71	ECDG_03840		19.2													identical	A0A0H2Z639	A0A0H2Z639	282	1				strain/isolate=B185 UPTR D6ID71_ECOLX Uncharacterized protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03840 PE=4 SV=1	Escherichia coli
A0A0H2Z642	A0A0H2Z642		C		noncore-canonical	  1.000	  0.000	100		6									A0A0H2Z642	283	3				strain/isolate=APEC UPTR A0A0H2Z642_ECOK1 Regulator PapX protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=papX PE=4 SV=1	Escherichia coli
A0A0H2Z6D1	A0A0H2Z6D1		C		noncore-canonical	  0.999	  0.000	3		2									A0A0H2Z6D1	285	1				strain/isolate=APEC UPTR A0A0H2Z6D1_ECOK1 Regulatory protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2045 PE=4 SV=1	Escherichia coli
A0A0H2Z6K9	A0A0H2Z6K9		C		noncore-canonical	  0.999	  0.000	2		2									A0A0H2Z6K9	289	1				strain/isolate=APEC UPTR A0A0H2Z6K9_ECOK1 Tail component of prophage CP-933K OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_2021 PE=4 SV=1	Escherichia coli
A0A0H2Z717	A0A0H2Z717		C		noncore-canonical	  1.000	  0.000	25		6									A0A0H2Z717	290	3				strain/isolate=APEC UPTR A0A0H2Z717_ECOK1 Regulatory protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_1989 PE=4 SV=1	Escherichia coli
B7UR20	B7UR20	E2348C_4690		60.64													identical	A0A0H2Z717	A0A0H2Z717	290	3				strain/isolate=E2348-69 UPTR B7UR20_ECO27 Predicted regulatory protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_4690 PE=4 SV=1	Escherichia coli
UPI00000DF4A2	UPI00000DF4A2			60.64													identical	A0A0H2Z717	A0A0H2Z717	290	3				strain/isolate=NC101 status=active	Escherichia coli
A0A140N2K5	A0A140N2K5		C		noncore-canonical	  1.000	  0.000	13		8									A0A140N2K5	292	1				"strain/isolate=BL21 UPTR A0A140N2K5_ECOBD Transcriptional regulator, LacI family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0063 PE=4 SV=1"	Escherichia coli
A0A140N2N6	A0A140N2N6		C		noncore-canonical	  1.000	  0.000	130		5									A0A140N2N6	293	3				strain/isolate=BL21 UPTR A0A140N2N6_ECOBD O-antigen polymerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0104 PE=4 SV=1	Escherichia coli
A0A140N307	A0A140N307		C		noncore-canonical	  1.000	  0.000	66		4									A0A140N307	294	1				strain/isolate=BL21 UPTR A0A140N307_ECOBD IS600 orf OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0527 PE=4 SV=1	Escherichia coli
A0A140N4A3	A0A140N4A3		C		noncore-canonical	  1.000	  0.000	153		24									A0A140N4A3	295	2				strain/isolate=BL21 UPTR A0A140N4A3_ECOBD Outer membrane autotransporter barrel domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0054 PE=4 SV=1	Escherichia coli
A0A140N4B1	A0A140N4B1		C		noncore-canonical	  1.000	  0.000	188		12									A0A140N4B1	296	3				strain/isolate=BL21 UPTR A0A140N4B1_ECOBD Tetratricopeptide repeat protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0065 PE=4 SV=1	Escherichia coli
A0A140N4Q0	A0A140N4Q0		C		noncore-canonical	  1.000	  0.000	9		4									A0A140N4Q0	297	1				"strain/isolate=BL21 UPTR A0A140N4Q0_ECOBD Transcriptional regulator, LacI family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0925 PE=3 SV=1"	Escherichia coli
A0A140N527	A0A140N527		C		noncore-canonical	  0.998	  0.000	2		2									A0A140N527	298	1				strain/isolate=BL21 UPTR A0A140N527_ECOBD Integrase family protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1066 PE=3 SV=1	Escherichia coli
A0A140N6D6	A0A140N6D6		C		noncore-canonical	  1.000	  0.000	34		5									A0A140N6D6	301	1				strain/isolate=BL21 UPTR A0A140N6D6_ECOBD Transcription factor OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1552 PE=4 SV=1	Escherichia coli
A0A140N6E2	A0A140N6E2		C		noncore-canonical	  1.000	  0.000	3		3									A0A140N6E2	302	1				"strain/isolate=BL21 UPTR A0A140N6E2_ECOBD Glucan 1,3-alpha-glucosidase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0061 PE=3 SV=1"	Escherichia coli
A0A140N6K7	A0A140N6K7		C		noncore-canonical	  0.999	  0.000	12		2									A0A140N6K7	303	1				strain/isolate=BL21 UPTR A0A140N6K7_ECOBD O-antigen polymerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1623 PE=4 SV=1	Escherichia coli
A0A140N6N8	A0A140N6N8		C		noncore-canonical	  1.000	  0.000	538		8									A0A140N6N8	304	1				"strain/isolate=BL21 UPTR A0A140N6N8_ECOBD Transcriptional regulator, TetR family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0326 PE=4 SV=1"	Escherichia coli
A0A140N8B9	A0A140N8B9		C		noncore-canonical	  1.000	  0.000	292		12									A0A140N8B9	307	3				"strain/isolate=BL21 UPTR A0A140N8B9_ECOBD dTDP-4-dehydrorhamnose 3,5-epimerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1617 PE=3 SV=1"	Escherichia coli
D6I9A6	D6I9A6	ECDG_01884	C		noncore-canonical	  1.000	  0.000	333		12									A0A140N8B9	307	3				"strain/isolate=B185 UPTR D6I9A6_ECOLX dTDP-4-dehydrorhamnose 3,5-epimerase OS=Escherichia coli B185 OX=550676 GN=ECDG_01884 PE=3 SV=1"	Escherichia coli
A0A140N8Q7	A0A140N8Q7		C		noncore-canonical	  1.000	  0.000	284		20									A0A140N8Q7	308	1				strain/isolate=BL21 UPTR A0A140N8Q7_ECOBD Periplasmic binding protein/LacI transcriptional regulator OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_0923 PE=3 SV=1	Escherichia coli
A0A140N8V8	A0A140N8V8		C		noncore-canonical	  1.000	  0.000	205		14									A0A140N8V8	310	1				strain/isolate=BL21 UPTR A0A140N8V8_ECOBD Glycosyl transferase group 1 OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1624 PE=4 SV=1	Escherichia coli
A0A140N906	A0A140N906		C		noncore-canonical	  1.000	  0.000	16		5									A0A140N906	311	1				strain/isolate=BL21 UPTR A0A140N906_ECOBD RNA-directed DNA polymerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2766 PE=3 SV=1	Escherichia coli
A0A140N916	A0A140N916		C		noncore-canonical	  1.000	  0.000	6		2									A0A140N916	312	1				strain/isolate=BL21 UPTR A0A140N916_ECOBD Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2776 PE=4 SV=1	Escherichia coli
A0A0H2Z150	A0A0H2Z150		C		noncore-canonical	  1.000	  0.000	157		12									A0A140N9B9	313	2				strain/isolate=APEC UPTR A0A0H2Z150_ECOK1 Phage repressor protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=APECO1_4183 PE=4 SV=1	Escherichia coli
A0A140N9B9	A0A140N9B9		C		noncore-canonical	  1.000	  0.000	186		15									A0A140N9B9	313	2				"strain/isolate=BL21 UPTR A0A140N9B9_ECOBD Transcriptional regulator, XRE family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2889 PE=4 SV=1"	Escherichia coli
A0A140N9K9	A0A140N9K9		C		noncore-canonical	  1.000	  0.000	81		6									A0A140N9K9	314	1				"strain/isolate=BL21 UPTR A0A140N9K9_ECOBD Transcriptional regulator, XRE family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2075 PE=4 SV=1"	Escherichia coli
UPI0001887BD1	UPI0001887BD1			59.26													identical	A0A140N9K9	A0A140N9K9	314	1				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A140N9L6	A0A140N9L6		C		noncore-canonical	  1.000	  0.000	3		2									A0A140N9L6	315	1				strain/isolate=BL21 UPTR A0A140N9L6_ECOBD Outer membrane lipoprotein Blc OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2086 PE=3 SV=1	Escherichia coli
A0A140NAB9	A0A140NAB9		C		noncore-canonical	  1.000	  0.000	65		7									A0A140NAB9	317	1				strain/isolate=BL21 UPTR A0A140NAB9_ECOBD Acetyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1620 PE=4 SV=1	Escherichia coli
A0A140NAC1	A0A140NAC1		C		noncore-canonical	  0.999	  0.000	61		6									A0A140NAC1	318	1				strain/isolate=BL21 UPTR A0A140NAC1_ECOBD Sugar polymerase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1622 PE=4 SV=1	Escherichia coli
A0A140NAM5	A0A140NAM5		C		noncore-canonical	  1.000	  0.000	76		9									A0A140NAM5	319	1				strain/isolate=BL21 UPTR A0A140NAM5_ECOBD Glycosyl transferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_1621 PE=4 SV=1	Escherichia coli
A0A140NAX8	A0A140NAX8		C		noncore-canonical	  1.000	  0.000	3		2									A0A140NAX8	320	1				strain/isolate=BL21 UPTR A0A140NAX8_ECOBD UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2767 PE=4 SV=1	Escherichia coli
A0A140NB16	A0A140NB16		C		noncore-canonical	  1.000	  0.000	38		4									A0A140NB16	321	1				strain/isolate=BL21 UPTR A0A140NB16_ECOBD GCN5-related N-acetyltransferase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3232 PE=4 SV=1	Escherichia coli
A0A140NBR8	A0A140NBR8		C		noncore-canonical	  1.000	  0.000	66		9									A0A140NBR8	325	1				"strain/isolate=BL21 UPTR A0A140NBR8_ECOBD Transcriptional regulator, XRE family OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2112 PE=4 SV=1"	Escherichia coli
A0A140NCW7	A0A140NCW7		C		noncore-canonical	  1.000	  0.000	117		13									A0A140NCW7	332	4				strain/isolate=BL21 UPTR A0A140NCW7_ECOBD Tripartite tricarboxylate transporter substrate binding protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_4195 PE=3 SV=1	Escherichia coli
A0A140NDH9	A0A140NDH9		C		noncore-canonical	  0.999	  0.000	41		3									A0A140NDH9	334	1				strain/isolate=BL21 UPTR A0A140NDH9_ECOBD Uncharacterized protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2768 PE=4 SV=1	Escherichia coli
