biosequence_name	biosequence_accession	biosequence_gene_name	is_covering	pct_coverage	presence_level	probability	confidence	n_observations	norm_PSMs_per_100K	n_distinct_peptides	n_distinct_synpeptides	chromosome	genetic_locus	start_in_chromosome	end_in_chromosome	strand	relationship_phrase	reference_biosequence	represented_by_biosequence_id	group_number	seq_unique_prots_in_group	protein_group_seq_align_link	is_keratin	is_immunoglobulin	biosequence_description	organism_full_name
UPI0001E17A50	UPI0001E17A50		C		marginally distinguished	  0.999	  0.000	447		36									B7UQU3	517	4				strain/isolate=NC101 status=active	Escherichia coli
B7UQU5	B7UQU5	E2348C_4612	C		marginally distinguished	  0.999	  0.000	35		11									B7UQU5	518	3				"strain/isolate=E2348-69 UPTR B7UQU5_ECO27 McrB family protein, predicted GTPase subunit of restriction endonuclease OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_4612 PE=4 SV=1"	Escherichia coli
UPI0001E17A4E	UPI0001E17A4E		C		marginally distinguished	  0.999	  0.000	36		11									B7UQU5	518	3				strain/isolate=NC101 status=active	Escherichia coli
B7UTH3	B7UTH3	ccdA	C		marginally distinguished	  1.000	  0.000	100		6									B7UTH3	565	3				strain/isolate=E2348-69 UPTR B7UTH3_ECO27 Post-segregation system antitoxin CcdA OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ccdA PE=4 SV=1	Escherichia coli
UPI0001B534B3	UPI0001B534B3		C		marginally distinguished	  0.999	  0.000	3		2									B7UTH4	566	2				strain/isolate=ATCC_25922 status=active	Escherichia coli
UPI0000128237	UPI0000128237		C		marginally distinguished	  0.999	  0.000	65		4									B7UTI2	570	3				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
D6IDB0	D6IDB0	ECDG_03026	C		marginally distinguished	  1.000	  0.000	12		3									B7UTI9	571	3				strain/isolate=B185 UPTR D6IDB0_ECOLX SpoVT-AbrB domain-containing protein OS=Escherichia coli B185 OX=550676 GN=ECDG_03026 PE=4 SV=1	Escherichia coli
B7UTJ0	B7UTJ0	mvpA	C		marginally distinguished	  1.000	  0.000	118		8									B7UTJ0	572	3				strain/isolate=E2348-69 UPTR B7UTJ0_ECO27 tRNA(fMet)-specific endonuclease VapC OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=mvpA PE=3 SV=1	Escherichia coli
UPI0000003DC9	UPI0000003DC9		C		marginally distinguished	  1.000	  0.000	106		7									B7UTJ0	572	3				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
B7UTL5	B7UTL5	traB	C		marginally distinguished	  1.000	  0.000	355		23									B7UTL5	575	2				strain/isolate=E2348-69 UPTR B7UTL5_ECO27 Pilus assembly protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=traB PE=4 SV=1	Escherichia coli
UPI0000137301	UPI0000137301			66.95													identical	B7UTL5	B7UTL5	575	2				strain/isolate=K-12_NCM3722 status=active	Escherichia coli
D6I5H9	D6I5H9	ECDG_00348	C		marginally distinguished	  1.000	  0.000	196		14									D6I5H9	730	2				strain/isolate=B185 UPTR D6I5H9_ECOLX Regulatory protein CI bacteriophage origin OS=Escherichia coli B185 OX=550676 GN=ECDG_00348 PE=4 SV=1	Escherichia coli
UPI0001E177BC	UPI0001E177BC		C		marginally distinguished	  1.000	  0.000	186		14									D6I5H9	730	2				strain/isolate=NC101 status=active	Escherichia coli
D6IGG1	D6IGG1	ECDG_04462	C		marginally distinguished	  1.000	  0.000	3		2									D6IGG1	782	2				strain/isolate=B185 UPTR D6IGG1_ECOLX Terminase OS=Escherichia coli B185 OX=550676 GN=ECDG_04462 PE=4 SV=1	Escherichia coli
B7UMR5	B7UMR5	E2348C_0819	C		marginally distinguished	  1.000	  0.000	63		12									D6IGG3	783	4				strain/isolate=E2348-69 UPTR B7UMR5_ECO27 Predicted major capsid protein OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=E2348C_0819 PE=4 SV=1	Escherichia coli
D6IGG3	D6IGG3	ECDG_04464	C		marginally distinguished	  1.000	  0.000	294		31									D6IGG3	783	4				strain/isolate=B185 UPTR D6IGG3_ECOLX p2 family phage major capsid protein OS=Escherichia coli B185 OX=550676 GN=ECDG_04464 PE=4 SV=1	Escherichia coli
UPI000188657B	UPI000188657B		C		marginally distinguished	  1.000	  0.000	75		13									D6IGG3	783	4				strain/isolate=NC101 status=active	Escherichia coli
D6IGI0	D6IGI0	ECDG_04481	C		marginally distinguished	  1.000	  0.000	11		4									D6IGI0	785	3				strain/isolate=B185 UPTR D6IGI0_ECOLX Phage tail sheath protein OS=Escherichia coli B185 OX=550676 GN=ECDG_04481 PE=3 SV=1	Escherichia coli
D6IHR0	D6IHR0	ECDG_02745	C		marginally distinguished	  1.000	  0.000	82		16									D6IHR0	788	2				strain/isolate=B185 UPTR D6IHR0_ECOLX 5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase OS=Escherichia coli B185 OX=550676 GN=ECDG_02745 PE=3 SV=1	Escherichia coli
ECFI20_02827	ECFI20_02827		C		marginally distinguished	  1.000	  0.000	2		2									ECFI20_02827	957	7				strain/isolate=ST131 Putative type II secretion system M-type protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_21325 PE=3 SV=1	Escherichia coli
A0A0H2Z0C6	A0A0H2Z0C6		C		marginally distinguished	  1.000	  0.000	58336		215									P00350	962	10				"strain/isolate=APEC UPTR A0A0H2Z0C6_ECOK1 6-phosphogluconate dehydrogenase, decarboxylating OS=Escherichia coli O1:K1 / APEC OX=405955 GN=gnd PE=3 SV=1"	Escherichia coli
D6I999	D6I999	ECDG_01877	C		marginally distinguished	  1.000	  0.000	61522		218									P00350	962	10				"strain/isolate=B185 UPTR D6I999_ECOLX 6-phosphogluconate dehydrogenase, decarboxylating OS=Escherichia coli B185 OX=550676 GN=ECDG_01877 PE=3 SV=1"	Escherichia coli
ECFI20_01941	ECFI20_01941		C		marginally distinguished	  1.000	  0.000	62504		218									P00350	962	10				strain/isolate=ST131 NADP-dependent phosphogluconate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=gndA PE=4 SV=1	Escherichia coli
ECFI20_01670	ECFI20_01670		C		marginally distinguished	  1.000	  0.000	26052		115									P00370	964	4				strain/isolate=ST131 NADP-specific glutamate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_02490 PE=4 SV=1	Escherichia coli
A0A140NAX3	A0A140NAX3		C		marginally distinguished	  1.000	  0.000	15370		75									P00393	965	6				strain/isolate=BL21 UPTR A0A140NAX3_ECOBD FAD-dependent pyridine nucleotide-disulphide oxidoreductase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2492 PE=3 SV=1	Escherichia coli
ECFI10_01112	ECFI10_01112			93.55													identical	A0A140NAX3	P00393	965	6				strain/isolate=ST93 NADH dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_24175 PE=4 SV=1	Escherichia coli
A0A0H2Z4U7	A0A0H2Z4U7		C		marginally distinguished	  1.000	  0.000	27851		98									P00448	966	6				strain/isolate=APEC UPTR A0A0H2Z4U7_ECOK1 Superoxide dismutase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=sodA PE=3 SV=1	Escherichia coli
ECFI20_03761	ECFI20_03761		C		marginally distinguished	  1.000	  0.000	27489		90									P00448	966	6				strain/isolate=ST131 Superoxide dismutase [Mn] OS=Escherichia coli (strain K12) OX=83333 GN=sodA PE=4 SV=1	Escherichia coli
B7UFP6	B7UFP6	nrdA	C		marginally distinguished	  1.000	  0.000	34597		179									P00452	967	6				strain/isolate=E2348-69 UPTR B7UFP6_ECO27 Ribonucleoside-diphosphate reductase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=nrdA PE=3 SV=1	Escherichia coli
D6IC43	D6IC43	ECDG_02090	C		marginally distinguished	  1.000	  0.000	35300		179									P00452	967	6				strain/isolate=B185 UPTR D6IC43_ECOLX Ribonucleoside-diphosphate reductase OS=Escherichia coli B185 OX=550676 GN=ECDG_02090 PE=3 SV=1	Escherichia coli
ECFI19_02179	ECFI19_02179		C		marginally distinguished	  1.000	  0.000	35434		180									P00452	967	6				strain/isolate=ST1421 Ribonucleoside-diphosphate reductase subunit alpha OS=Escherichia coli (strain K12) OX=83333 GN=nrdA PE=4 SV=1	Escherichia coli
ECFI10_03330	ECFI10_03330		C		marginally distinguished	  1.000	  0.000	53981		217									P00490	968	14				strain/isolate=ST93 Maltodextrin phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=malP PE=4 SV=1	Escherichia coli
ECFI19_03340	ECFI19_03340		C		marginally distinguished	  1.000	  0.000	55073		219									P00490	968	14				strain/isolate=ST1421 Maltodextrin phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=malP PE=4 SV=1	Escherichia coli
ECFI20_03268	ECFI20_03268		C		marginally distinguished	  1.000	  0.000	45202		179									P00490	968	14				strain/isolate=ST131 Maltodextrin phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=malP PE=4 SV=1	Escherichia coli
ECFI20_03278	ECFI20_03278		C		marginally distinguished	  1.000	  0.000	6532		84									P00490	968	14				strain/isolate=ST131 Glycogen phosphorylase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_10890 PE=4 SV=1	Escherichia coli
UPI0001E17E9D	UPI0001E17E9D		C		marginally distinguished	  1.000	  0.000	54338		212									P00490	968	14				strain/isolate=NC101 status=active	Escherichia coli
D6IGZ3	D6IGZ3	ECDG_02473	C		marginally distinguished	  1.000	  0.000	9211		54									P00509	969	12				strain/isolate=B185 UPTR D6IGZ3_ECOLX Aminotransferase OS=Escherichia coli B185 OX=550676 GN=ECDG_02473 PE=3 SV=1	Escherichia coli
ECFI20_03916	ECFI20_03916		C		marginally distinguished	  1.000	  0.000	5635		30									P00509	969	12				strain/isolate=ST131 Aromatic amino acid transaminase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_09330 PE=4 SV=1	Escherichia coli
UPI0001E17300	UPI0001E17300		C		marginally distinguished	  1.000	  0.000	8420		48									P00509	969	12				strain/isolate=NC101 status=active	Escherichia coli
A1A756	A1A756	thrB	C		marginally distinguished	  1.000	  0.000	6058		39									P00547	970	5				strain/isolate=APEC UPSP KHSE_ECOK1 Homoserine kinase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=thrB PE=3 SV=1	Escherichia coli
A0A140NFW3	A0A140NFW3			68.39													identical	A1A756	P00547	970	5				strain/isolate=BL21 UPTR A0A140NFW3_ECOBD Homoserine kinase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=thrB PE=3 SV=1	Escherichia coli
B7UI48	B7UI48	thrB		68.39													identical	A1A756	P00547	970	5				strain/isolate=E2348-69 UPSP KHSE_ECO27 Homoserine kinase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=thrB PE=3 SV=1	Escherichia coli
D6IHW4	D6IHW4	thrB		68.39													identical	A1A756	P00547	970	5				strain/isolate=B185 UPTR D6IHW4_ECOLX Homoserine kinase OS=Escherichia coli B185 OX=550676 GN=thrB PE=3 SV=1	Escherichia coli
ECFI10_00003	ECFI10_00003			68.39													identical	A1A756	P00547	970	5				strain/isolate=ST93 Homoserine kinase OS=Escherichia coli (strain K12) OX=83333 GN=thrB PE=3 SV=1	Escherichia coli
UPI0001722444	UPI0001722444		C		marginally distinguished	  1.000	  0.000	2610		38									P00551	972	2				strain/isolate=K-12_MC4100 status=active	Escherichia coli
ECFI19_00002	ECFI19_00002		C		marginally distinguished	  1.000	  0.000	32917		149									P00561	973	12				strain/isolate=ST1421 Bifunctional aspartate kinase/homoserine dehydrogenase I OS=Escherichia coli (strain K12)OX=83333 GN=thrA PE=4 SV=1	Escherichia coli
UPI0001B88F92	UPI0001B88F92		C		marginally distinguished	  1.000	  0.000	35699		155									P00561	973	12				strain/isolate=DH5 status=active	Escherichia coli
UPI0001E172E8	UPI0001E172E8		C		marginally distinguished	  1.000	  0.000	35017		152									P00561	973	12				strain/isolate=NC101 status=active	Escherichia coli
A0A0H2Z4W6	A0A0H2Z4W6		C		marginally distinguished	  1.000	  0.000	12054		84									P00562	974	9				strain/isolate=APEC UPTR A0A0H2Z4W6_ECOK1 Bifunctional aspartokinase/homoserine dehydrogenase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=metL PE=3 SV=1	Escherichia coli
B7UNR0	B7UNR0	metL	C		marginally distinguished	  1.000	  0.000	12309		85									P00562	974	9				strain/isolate=E2348-69 UPTR B7UNR0_ECO27 Bifunctional aspartokinase/homoserine dehydrogenase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=metL PE=3 SV=1	Escherichia coli
ECFI20_03796	ECFI20_03796			86.17													identical	B7UNR0	P00562	974	9				strain/isolate=ST131 Bifunctional aspartate kinase/homoserine dehydrogenase II OS=Escherichia coli (strain K12)OX=83333 GN=FAZ83_20520 PE=4 SV=1	Escherichia coli
A0A0H2Z342	A0A0H2Z342		C		marginally distinguished	  1.000	  0.000	20745		116									P00579	976	17				strain/isolate=APEC UPTR A0A0H2Z342_ECOK1 RNA polymerase sigma factor RpoD OS=Escherichia coli O1:K1 / APEC OX=405955 GN=rpoD PE=3 SV=1	Escherichia coli
UPI00000017FB	UPI00000017FB		C		marginally distinguished	  1.000	  0.000	5544		52									P00579	976	17				strain/isolate=DH5 status=active	Escherichia coli
ECFI20_02926	ECFI20_02926			73.57													identical	A0A0H2Z342	P00579	976	17				strain/isolate=ST131 RNA polymerase sigma factor RpoD OS=Escherichia coli (strain K12) OX=83333 GN=rpoD PE=3 SV=1	Escherichia coli
ECFI4_02752	ECFI4_02752			73.57													identical	A0A0H2Z342	P00579	976	17				strain/isolate=ST73 RNA polymerase sigma factor RpoD OS=Escherichia coli (strain K12) OX=83333 GN=rpoD PE=3 SV=1	Escherichia coli
UPI0000D50C82	UPI0000D50C82			73.57													identical	A0A0H2Z342	P00579	976	17				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
A0A0H2Z5N3	A0A0H2Z5N3		C		marginally distinguished	  1.000	  0.000	25090		134									P00582	977	17				strain/isolate=APEC UPTR A0A0H2Z5N3_ECOK1 DNA polymerase I OS=Escherichia coli O1:K1 / APEC OX=405955 GN=polA PE=3 SV=1	Escherichia coli
B7UNI6	B7UNI6	polA	C		marginally distinguished	  1.000	  0.000	25504		132									P00582	977	17				strain/isolate=E2348-69 UPTR B7UNI6_ECO27 DNA polymerase I OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=polA PE=3 SV=1	Escherichia coli
D6IG92	D6IG92	polA	C		marginally distinguished	  1.000	  0.000	25020		130									P00582	977	17				strain/isolate=B185 UPTR D6IG92_ECOLX DNA polymerase I OS=Escherichia coli B185 OX=550676 GN=polA PE=3 SV=1	Escherichia coli
UPI0001E18B53	UPI0001E18B53		C		marginally distinguished	  1.000	  0.000	25190		134									P00582	977	17				strain/isolate=NC101 status=active	Escherichia coli
ECFI4_00343	ECFI4_00343		C		marginally distinguished	  1.000	  0.000	759		36									P00634	978	9				strain/isolate=ST73 Alkaline phosphatase OS=Escherichia coli (strain K12) OX=83333 GN=phoA PE=4 SV=1	Escherichia coli
UPI00019F36A7	UPI00019F36A7			85.35													identical	ECFI4_00343	P00634	978	9				strain/isolate=ATCC_25922 status=active	Escherichia coli
B7UI04	B7UI04	ansB	C		marginally distinguished	  1.000	  0.000	16238		91									P00805	981	5				strain/isolate=E2348-69 UPTR B7UI04_ECO27 Periplasmic L-asparaginase II OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=ansB PE=3 SV=1	Escherichia coli
UPI0001887790	UPI0001887790		C		marginally distinguished	  1.000	  0.000	617		27									P00811	982	10				strain/isolate=NC101 status=active	Escherichia coli
UPI000191E792	UPI000191E792		C		marginally distinguished	  0.999	  0.000	24		9									P00816	983	6				strain/isolate=NC101 status=active	Escherichia coli
UPI0002DD571E	UPI0002DD571E		C		marginally distinguished	  1.000	  0.000	366		24									P00816	983	6				strain/isolate=DH5 status=active	Escherichia coli
ECFI19_02749	ECFI19_02749		C		marginally distinguished	  1.000	  0.000	3641		49									P00861	984	6				strain/isolate=ST1421 Diaminopimelate decarboxylase OS=Escherichia coli (strain K12) OX=83333 GN=lysA PE=3 SV=1	Escherichia coli
A1AID4	A1AID4	ppc	C		marginally distinguished	  1.000	  0.000	55424		201									P00864	985	4				strain/isolate=APEC UPSP CAPP_ECOK1 Phosphoenolpyruvate carboxylase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=ppc PE=3 SV=1	Escherichia coli
ECFI20_03811	ECFI20_03811		C		marginally distinguished	  1.000	  0.000	53187		195									P00864	985	4				strain/isolate=ST131 Phosphoenolpyruvate carboxylase OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_20435 PE=3 SV=1	Escherichia coli
A0A140ND39	A0A140ND39		C		marginally distinguished	  1.000	  0.000	6764		65									P00893	986	8				strain/isolate=BL21 UPTR A0A140ND39_ECOBD Acetolactate synthase OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_3539 PE=3 SV=1	Escherichia coli
ECFI10_00082	ECFI10_00082			83.62													identical	A0A140ND39	P00893	986	8				strain/isolate=ST93 Acetolactate synthase OS=Escherichia coli (strain K12) OX=83333 GN=ilvI PE=3 SV=1	Escherichia coli
UPI0000673EEB	UPI0000673EEB			83.62													identical	A0A140ND39	P00893	986	8				strain/isolate=K-12_MC4100 status=active	Escherichia coli
ECFI20_01221	ECFI20_01221		C		marginally distinguished	  1.000	  0.000	7968		61									P00895	988	10				strain/isolate=ST131 Anthranilate synthase component I OS=Escherichia coli (strain K12) OX=83333 GN=trpE PE=4 SV=1	Escherichia coli
A0A0H2Z3A0	A0A0H2Z3A0		C		marginally distinguished	  1.000	  0.000	265		11									P00903	989	3				strain/isolate=APEC UPTR A0A0H2Z3A0_ECOK1 Para-aminobenzoate synthase component II OS=Escherichia coli O1:K1 / APEC OX=405955 GN=pabA PE=4 SV=1	Escherichia coli
B7UK71	B7UK71	pabA	C		marginally distinguished	  1.000	  0.000	193		10									P00903	989	3				"strain/isolate=E2348-69 UPTR B7UK71_ECO27 Aminodeoxychorismate synthase, subunit II OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=pabA PE=4 SV=1"	Escherichia coli
ECFI20_03223	ECFI20_03223			62.57													identical	A0A0H2Z3A0	P00903	989	3				strain/isolate=ST131 Aminodeoxychorismate synthase component 2 OS=Escherichia coli (strain K12) OX=83333 GN=pabA PE=4 SV=1	Escherichia coli
ECFI4_03035	ECFI4_03035			62.57													identical	A0A0H2Z3A0	P00903	989	3				strain/isolate=ST73 Aminodeoxychorismate synthase component 2 OS=Escherichia coli (strain K12) OX=83333 GN=pabA PE=4 SV=1	Escherichia coli
UPI00000DF14B	UPI00000DF14B			62.57													identical	A0A0H2Z3A0	P00903	989	3				"strain/isolate=ATCC_25922,NC101 status=active"	Escherichia coli
D6I855	D6I855	trpD	C		marginally distinguished	  1.000	  0.000	10250		118									P00904	990	5				strain/isolate=B185 UPTR D6I855_ECOLX Anthranilate phosphoribosyltransferase OS=Escherichia coli B185 OX=550676 GN=trpD PE=3 SV=1	Escherichia coli
A0A0H2YYJ7	A0A0H2YYJ7		C		marginally distinguished	  1.000	  0.000	7048		74									P00909	991	16				strain/isolate=APEC UPTR A0A0H2YYJ7_ECOK1 Multifunctional fusion protein OS=Escherichia coli O1:K1 / APEC OX=405955 GN=trpC PE=3 SV=1	Escherichia coli
A0A140NAC8	A0A140NAC8		C		marginally distinguished	  1.000	  0.000	11439		100									P00909	991	16				strain/isolate=BL21 UPTR A0A140NAC8_ECOBD Multifunctional fusion protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=trpF PE=3 SV=1	Escherichia coli
A0A140ND62	A0A140ND62		C		marginally distinguished	  1.000	  0.000	5299		35									P00909	991	16				strain/isolate=BL21 UPTR A0A140ND62_ECOBD CoA-binding domain protein OS=Escherichia coli (strain B / BL21-DE3) OX=469008 GN=ECBD_2629 PE=4 SV=1	Escherichia coli
D6I854	D6I854	trpF	C		marginally distinguished	  1.000	  0.000	6661		63									P00909	991	16				strain/isolate=B185 UPTR D6I854_ECOLX Multifunctional fusion protein OS=Escherichia coli B185 OX=550676 GN=trpF PE=3 SV=1	Escherichia coli
ECFI4_00880	ECFI4_00880		C		marginally distinguished	  1.000	  0.000	5661		33									P00909	991	16				strain/isolate=ST73 CoA-binding protein OS=Escherichia coli (strain K12) OX=83333 GN=FAZ83_12125 PE=4 SV=1	Escherichia coli
ECFI10_01255	ECFI10_01255			91.15													identical	A0A140NAC8	P00909	991	16				strain/isolate=ST93 Bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF OS=Escherichia coli (strain K12) OX=83333 GN=trpCF PE=3 SV=1	Escherichia coli
UPI00016A2068	UPI00016A2068			96.35													identical	ECFI4_00880	P00909	991	16				"strain/isolate=NC101,ATCC_25922 status=active"	Escherichia coli
ECFI20_00680	ECFI20_00680		C		marginally distinguished	  1.000	  0.000	111		20									P00914	992	10				strain/isolate=ST131 Deoxyribodipyrimidine photo-lyase OS=Escherichia coli (strain K12) OX=83333 GN=phrB PE=4 SV=1	Escherichia coli
ECFI20_02281	ECFI20_02281		C		marginally distinguished	  1.000	  0.000	3921		59									P00926	993	8				strain/isolate=ST131 D-serine ammonia-lyase OS=Escherichia coli (strain K12) OX=83333 GN=dsdA PE=3 SV=1	Escherichia coli
ECFI4_02137	ECFI4_02137		C		marginally distinguished	  1.000	  0.000	2919		52									P00926	993	8				strain/isolate=ST73 D-serine ammonia-lyase OS=Escherichia coli (strain K12) OX=83333 GN=dsdA PE=3 SV=1	Escherichia coli
UPI00000DEE2C	UPI00000DEE2C			88.24													identical	ECFI4_02137	P00926	993	8				strain/isolate=ATCC_25922 status=active	Escherichia coli
A0A0H2YVC7	A0A0H2YVC7		C		marginally distinguished	  1.000	  0.000	27110		115									P00934	994	6				strain/isolate=APEC UPTR A0A0H2YVC7_ECOK1 Threonine synthase OS=Escherichia coli O1:K1 / APEC OX=405955 GN=thrC PE=3 SV=1	Escherichia coli
ECFI19_00004	ECFI19_00004		C		marginally distinguished	  1.000	  0.000	26184		117									P00934	994	6				strain/isolate=ST1421 Threonine synthase OS=Escherichia coli (strain K12) OX=83333 GN=thrC PE=4 SV=1	Escherichia coli
ECFI20_00007	ECFI20_00007		C		marginally distinguished	  1.000	  0.000	26408		121									P00934	994	6				strain/isolate=ST131 Threonine synthase OS=Escherichia coli (strain K12) OX=83333 GN=thrC PE=4 SV=1	Escherichia coli
UPI0001E17A4A	UPI0001E17A4A		C		marginally distinguished	  1.000	  0.000	26387		121									P00934	994	6				strain/isolate=NC101 status=active	Escherichia coli
ECFI4_00004	ECFI4_00004			100													identical	A0A0H2YVC7	P00934	994	6				strain/isolate=ST73 Threonine synthase OS=Escherichia coli (strain K12) OX=83333 GN=thrC PE=4 SV=1	Escherichia coli
UPI00000DE6C4	UPI00000DE6C4			100													identical	A0A0H2YVC7	P00934	994	6				strain/isolate=ATCC_25922 status=active	Escherichia coli
